CODE,INTERSTATE,INTRASTATE,Rate
860687,0.00972,0.00972,
860688,0.00972,0.00972,
860689,0.00972,0.00972,
860690,0.00308,0.00308,
860691,0.00972,0.00972,
860692,0.00972,0.00972,
860693,0.00972,0.00972,
860694,0.00972,0.00972,
860695,0.00972,0.00972,
860696,0.00972,0.00972,
860697,0.01213,0.01213,
860698,0.01051,0.01051,
860699,0.00346,0.00346,
860701,0.00972,0.00972,
860702,0.00972,0.00972,
860703,0.00333,0.00333,
860704,0.00972,0.00972,
860705,0.00308,0.00308,
860706,0.01053,0.01053,
860707,0.01053,0.01053,
860708,0.00316,0.00316,
860709,0.00308,0.00308,
860710,0.00337,0.00337,
860712,0.00308,0.00308,
860713,0.01053,0.01053,
860714,0.00972,0.00972,
860715,0.00972,0.00972,
860716,0.00326,0.00326,
860717,0.00333,0.00333,
860718,0.00624,0.00624,
860719,0.00346,0.00346,
860720,0.00346,0.00346,
860721,0.00972,0.00972,
860722,0.00972,0.00972,
860723,0.00972,0.00972,
860724,0.00972,0.00972,
860725,0.00972,0.00972,
860726,0.00972,0.00972,
860727,0.00972,0.00972,
860728,0.00972,0.00972,
860729,0.00326,0.00326,
860730,0.01213,0.01213,
860731,0.00972,0.00972,
860732,0.00972,0.00972,
860733,0.00632,0.00632,
860734,0.00947,0.00947,
860735,0.01213,0.01213,
860736,0.00947,0.00947,
860737,0.00333,0.00333,
860738,0.00972,0.00972,
860739,0.00972,0.00972,
860740,0.01213,0.01213,
860741,0.00972,0.00972,
860742,0.00972,0.00972,
860743,0.00316,0.00316,
860744,0.00946,0.00946,
860745,0.00972,0.00972,
860746,0.00972,0.00972,
860747,0.00972,0.00972,
860748,0.00632,0.00632,
860749,0.00972,0.00972,
860750,0.00972,0.00972,
860751,0.01213,0.01213,
860752,0.01213,0.01213,
860753,0.00308,0.00308,
860754,0.01053,0.01053,
860755,0.00972,0.00972,
860756,0.00972,0.00972,
860757,0.00972,0.00972,
860758,0.00333,0.00333,
860759,0.00308,0.00308,
860760,0.01213,0.01213,
860761,0.00947,0.00947,
860762,0.00316,0.00316,
860763,0.00972,0.00972,
860764,0.01051,0.01051,
860765,0.00972,0.00972,
860766,0.00972,0.00972,
860767,0.00972,0.00972,
860768,0.00972,0.00972,
860769,0.00972,0.00972,
860770,0.01213,0.01213,
860771,0.00308,0.00308,
860772,0.00333,0.00333,
860773,0.01052,0.01052,
860774,0.00972,0.00972,
860775,0.00624,0.00624,
860776,0.00624,0.00624,
860777,0.00624,0.00624,
860778,0.00326,0.00326,
860779,0.00972,0.00972,
860780,0.00624,0.00624,
860781,0.01213,0.01213,
860782,0.00624,0.00624,
860783,0.00624,0.00624,
860784,0.00624,0.00624,
860785,0.00257,0.00257,
860786,0.00624,0.00624,
860787,0.00624,0.00624,
860788,0.00624,0.00624,
860789,0.00624,0.00624,
860790,0.00326,0.00326,
860791,0.01052,0.01052,
860792,0.01051,0.01051,
860793,0.00972,0.00972,
860794,0.00337,0.00337,
860795,0.00947,0.00947,
860796,0.00337,0.00337,
860797,0.00624,0.00624,
860798,0.00326,0.00326,
860799,0.00624,0.00624,
860800,0.00946,0.00946,
860801,0.01052,0.01052,
860802,0.00346,0.00346,
860803,0.00326,0.00326,
860804,0.00333,0.00333,
860805,0.00308,0.00308,
860806,0.00308,0.00308,
860807,0.00333,0.00333,
860808,0.01053,0.01053,
860809,0.00411,0.00411,
860810,0.00333,0.00333,
860812,0.00947,0.00947,
860813,0.01053,0.01053,
860814,0.01053,0.01053,
860815,0.01053,0.01053,
860816,0.01053,0.01053,
860817,0.01053,0.01053,
860818,0.01053,0.01053,
860819,0.01053,0.01053,
860820,0.00316,0.00316,
860821,0.01213,0.01213,
860822,0.00972,0.00972,
860823,0.00972,0.00972,
860824,0.00972,0.00972,
860825,0.00316,0.00316,
860826,0.00972,0.00972,
860827,0.00972,0.00972,
860828,0.00972,0.00972,
860829,0.00972,0.00972,
860830,0.00308,0.00308,
860831,0.00947,0.00947,
860832,0.00972,0.00972,
860833,0.00326,0.00326,
860834,0.00337,0.00337,
860835,0.01213,0.01213,
860836,0.00326,0.00326,
860837,0.01213,0.01213,
860838,0.00624,0.00624,
860839,0.00308,0.00308,
860840,0.00346,0.00346,
860841,0.00308,0.00308,
860842,0.00346,0.00346,
860843,0.00972,0.00972,
860844,0.00972,0.00972,
860845,0.00333,0.00333,
860846,0.00333,0.00333,
860847,0.00333,0.00333,
860848,0.00972,0.00972,
860849,0.00337,0.00337,
860850,0.00411,0.00411,
860851,0.01051,0.01051,
860852,0.00947,0.00947,
860853,0.00624,0.00624,
860854,0.01052,0.01052,
860855,0.00624,0.00624,
860856,0.01213,0.01213,
860857,0.00326,0.00326,
860858,0.00624,0.00624,
860859,0.00972,0.00972,
860861,0.00308,0.00308,
860862,0.00972,0.00972,
860863,0.00624,0.00624,
860864,0.00624,0.00624,
860865,0.00632,0.00632,
860866,0.00624,0.00624,
860867,0.00326,0.00326,
860868,0.00972,0.00972,
860869,0.00337,0.00337,
860870,0.00972,0.00972,
860871,0.00972,0.00972,
860872,0.00972,0.00972,
860873,0.00972,0.00972,
860874,0.00326,0.00326,
860875,0.00972,0.00972,
860876,0.00308,0.00308,
860877,0.00308,0.00308,
860878,0.00972,0.00972,
860879,0.00632,0.00632,
860880,0.00411,0.00411,
860881,0.00326,0.00326,
860882,0.01052,0.01052,
860883,0.00326,0.00326,
860884,0.00308,0.00308,
860885,0.00972,0.00972,
860886,0.00972,0.00972,
860887,0.00972,0.00972,
860888,0.00326,0.00326,
860889,0.00972,0.00972,
860890,0.00346,0.00346,
860891,0.00632,0.00632,
860892,0.00972,0.00972,
860893,0.00947,0.00947,
860894,0.00333,0.00333,
860895,0.00972,0.00972,
860896,0.00972,0.00972,
860897,0.00326,0.00326,
860898,0.00326,0.00326,
860899,0.00308,0.00308,
860901,0.01053,0.01053,
860902,0.01053,0.01053,
860903,0.01053,0.01053,
860904,0.01053,0.01053,
860905,0.00972,0.00972,
860906,0.01053,0.01053,
860907,0.01053,0.01053,
860908,0.00308,0.00308,
860909,0.00411,0.00411,
860910,0.00632,0.00632,
860912,0.00326,0.00326,
860913,0.00326,0.00326,
860915,0.00947,0.00947,
860916,0.00326,0.00326,
860917,0.00326,0.00326,
860918,0.00326,0.00326,
860919,0.00326,0.00326,
860920,0.01053,0.01053,
860921,0.01213,0.01213,
860922,0.00326,0.00326,
860923,0.00972,0.00972,
860924,0.00653,0.00653,
860925,0.01052,0.01052,
860926,0.01051,0.01051,
860927,0.00972,0.00972,
860928,0.00972,0.00972,
860929,0.01035,0.01035,
860930,0.00326,0.00326,
860931,0.00337,0.00337,
860932,0.00333,0.00333,
860933,0.00326,0.00326,
860934,0.00337,0.00337,
860935,0.00972,0.00972,
860937,0.00958,0.00958,
860938,0.00337,0.00337,
860939,0.00346,0.00346,
860940,0.01052,0.01052,
860941,0.00326,0.00326,
860942,0.00326,0.00326,
860943,0.00947,0.00947,
860944,0.00308,0.00308,
860945,0.00972,0.00972,
860946,0.01213,0.01213,
860947,0.00972,0.00972,
860948,0.00972,0.00972,
860949,0.00326,0.00326,
860951,0.00972,0.00972,
860952,0.00972,0.00972,
860953,0.00972,0.00972,
860954,0.00972,0.00972,
860955,0.00946,0.00946,
860956,0.00972,0.00972,
860957,0.00333,0.00333,
860960,0.00337,0.00337,
860961,0.00326,0.00326,
860962,0.00333,0.00333,
860963,0.00972,0.00972,
860964,0.00337,0.00337,
860965,0.00308,0.00308,
860966,0.00326,0.00326,
860967,0.00632,0.00632,
860968,0.00333,0.00333,
860969,0.0259,0.0259,
860970,0.00732,0.00732,
860971,0.00946,0.00946,
860972,0.00972,0.00972,
860973,0.01053,0.01053,
860974,0.00972,0.00972,
860975,0.01053,0.01053,
860977,0.00308,0.00308,
860978,0.00308,0.00308,
860979,0.00947,0.00947,
860980,0.00411,0.00411,
860982,0.00326,0.00326,
860983,0.00326,0.00326,
860984,0.00326,0.00326,
860985,0.00326,0.00326,
860986,0.00972,0.00972,
860987,0.00972,0.00972,
860988,0.00947,0.00947,
860989,0.00308,0.00308,
860990,0.00326,0.00326,
860991,0.00972,0.00972,
860992,0.00308,0.00308,
860993,0.00326,0.00326,
860994,0.00972,0.00972,
860995,0.00337,0.00337,
860997,0.00337,0.00337,
860998,0.00972,0.00972,
860999,0.00946,0.00946,
862200,0.00375,0.00375,
862201,0.00469,0.00469,
862202,0.00469,0.00469,
862203,0.00469,0.00469,
862204,0.00469,0.00469,
862205,0.00469,0.00469,
862206,0.00469,0.00469,
862207,0.00469,0.00469,
862208,0.00469,0.00469,
862209,0.00469,0.00469,
862210,0.00375,0.00375,
862213,0.0052,0.0052,
862214,0.00469,0.00469,
862215,0.0052,0.0052,
862216,0.0043,0.0043,
862217,0.00375,0.00375,
862218,0.00545,0.00545,
862219,0.00375,0.00375,
862220,0.0052,0.0052,
862221,0.0043,0.0043,
862222,0.00469,0.00469,
862223,0.00469,0.00469,
862224,0.0052,0.0052,
862225,0.0091,0.0091,
862226,0.00469,0.00469,
862227,0.00887,0.00887,
862228,0.0043,0.0043,
862229,0.00581,0.00581,
862230,0.00469,0.00469,
862231,0.00469,0.00469,
862232,0.00469,0.00469,
862233,0.00545,0.00545,
862234,0.0059,0.0059,
862235,0.0052,0.0052,
862236,0.00375,0.00375,
862237,0.00588,0.00588,
862238,0.00469,0.00469,
862239,0.00591,0.00591,
862240,0.00887,0.00887,
862241,0.00588,0.00588,
862242,0.0052,0.0052,
862243,0.01196,0.01196,
862244,0.00695,0.00695,
862245,0.00545,0.00545,
862246,0.00375,0.00375,
862247,0.00469,0.00469,
862248,0.00469,0.00469,
862249,0.0059,0.0059,
862250,0.0043,0.0043,
862251,0.0043,0.0043,
862252,0.0043,0.0043,
862253,0.00762,0.00762,
862254,0.00581,0.00581,
862255,0.00469,0.00469,
862256,0.0052,0.0052,
862257,0.00591,0.00591,
862258,0.00375,0.00375,
862259,0.01196,0.01196,
862260,0.01001,0.01001,
862261,0.00333,0.00333,
862262,0.0052,0.0052,
862263,0.00545,0.00545,
862264,0.00603,0.00603,
862265,0.01554,0.01554,
862266,0.00375,0.00375,
862267,0.01002,0.01002,
862268,0.00375,0.00375,
862269,0.00887,0.00887,
862270,0.00887,0.00887,
862271,0.0043,0.0043,
862273,0.00476,0.00476,
862274,0.00375,0.00375,
862275,0.00375,0.00375,
862276,0.0043,0.0043,
862277,0.00766,0.00766,
862278,0.00887,0.00887,
862279,0.00469,0.00469,
862283,0.00545,0.00545,
862284,0.01196,0.01196,
862286,0.00587,0.00587,
862290,0.0043,0.0043,
862294,0.0259,0.0259,
862295,0.0052,0.0052,
862300,0.00257,0.00257,
862303,0.00887,0.00887,
862304,0.00469,0.00469,
862305,0.00545,0.00545,
862307,0.01042,0.01042,
862308,0.0091,0.0091,
862309,0.00375,0.00375,
862312,0.00887,0.00887,
862314,0.00887,0.00887,
862324,0.00375,0.00375,
862325,0.00596,0.00596,
862333,0.0091,0.0091,
862336,0.00887,0.00887,
862345,0.00892,0.00892,
862354,0.00375,0.00375,
862367,0.0091,0.0091,
862368,0.0043,0.0043,
862371,0.0043,0.0043,
862373,0.00887,0.00887,
862377,0.00469,0.00469,
862397,0.00469,0.00469,
862400,0.00887,0.00887,
862404,0.01196,0.01196,
862414,0.00545,0.00545,
862419,0.00596,0.00596,
862432,0.00375,0.00375,
862437,0.0059,0.0059,
862438,0.00375,0.00375,
862444,0.0091,0.0091,
862452,0.0052,0.0052,
862485,0.0043,0.0043,
862500,0.00887,0.00887,
862505,0.00375,0.00375,
862520,0.00695,0.00695,
862571,0.0052,0.0052,
862576,0.0043,0.0043,
862579,0.00469,0.00469,
862588,0.0052,0.0052,
862591,0.0043,0.0043,
862596,0.0043,0.0043,
862600,0.00887,0.00887,
862621,0.00695,0.00695,
862666,0.0091,0.0091,
862668,0.00469,0.00469,
862684,0.0052,0.0052,
862686,0.0043,0.0043,
862701,0.01461,0.01461,
862702,0.00887,0.00887,
862703,0.0052,0.0052,
862704,0.0052,0.0052,
862754,0.00375,0.00375,
862755,0.00469,0.00469,
862757,0.006,0.006,
862763,0.00375,0.00375,
862766,0.00469,0.00469,
862772,0.00695,0.00695,
862777,0.00887,0.00887,
862778,0.01554,0.01554,
862781,0.00695,0.00695,
862800,0.00887,0.00887,
862801,0.00545,0.00545,
862803,0.0059,0.0059,
862812,0.0043,0.0043,
862823,0.00469,0.00469,
862849,0.00469,0.00469,
862881,0.00469,0.00469,
862888,0.0052,0.0052,
862899,0.0052,0.0052,
862900,0.00469,0.00469,
862902,0.00762,0.00762,
862926,0.0059,0.0059,
862930,0.00887,0.00887,
862944,0.01015,0.01015,
862955,0.00375,0.00375,
862976,0.01002,0.01002,
862999,0.00887,0.00887,
863200,0.00391,0.00391,
863201,0.01321,0.01321,
863202,0.00247,0.00247,
863203,0.00391,0.00391,
863205,0.00301,0.00301,
863206,0.00247,0.00247,
863207,0.00247,0.00247,
863208,0.0047,0.0047,
863210,0.00503,0.00503,
863212,0.00363,0.00363,
863213,0.00301,0.00301,
863214,0.00301,0.00301,
863215,0.01719,0.01719,
863216,0.01719,0.01719,
863217,0.00265,0.00265,
863219,0.00349,0.00349,
863221,0.00341,0.00341,
863222,0.05285,0.05285,
863223,0.00785,0.00785,
863224,0.00341,0.00341,
863225,0.00485,0.00485,
863226,0.00654,0.00654,
863227,0.00301,0.00301,
863228,0.00301,0.00301,
863229,0.00785,0.00785,
863230,0.00814,0.00814,
863231,0.00814,0.00814,
863232,0.00654,0.00654,
863233,0.00301,0.00301,
863234,0.00301,0.00301,
863235,0.00301,0.00301,
863236,0.00911,0.00911,
863240,0.00485,0.00485,
863241,0.00301,0.00301,
863242,0.00301,0.00301,
863243,0.00301,0.00301,
863244,0.00301,0.00301,
863245,0.00301,0.00301,
863246,0.0075,0.0075,
863248,0.00785,0.00785,
863249,0.0047,0.0047,
863253,0.00301,0.00301,
863254,0.01597,0.01597,
863255,0.00341,0.00341,
863256,0.00333,0.00333,
863257,0.00247,0.00247,
863258,0.00247,0.00247,
863259,0.00247,0.00247,
863260,0.01321,0.01321,
863261,0.00301,0.00301,
863263,0.00333,0.00333,
863264,0.00349,0.00349,
863265,0.00247,0.00247,
863266,0.00654,0.00654,
863268,0.00785,0.00785,
863269,0.00301,0.00301,
863271,0.00341,0.00341,
863272,0.00366,0.00366,
863273,0.00341,0.00341,
863274,0.00366,0.00366,
863279,0.00503,0.00503,
863280,0.00341,0.00341,
863283,0.0047,0.0047,
863284,0.01096,0.01096,
863285,0.01321,0.01321,
863286,0.00301,0.00301,
863287,0.00301,0.00301,
863288,0.00911,0.00911,
863289,0.00341,0.00341,
863291,0.01096,0.01096,
863292,0.01096,0.01096,
863293,0.01096,0.01096,
863294,0.01096,0.01096,
863295,0.01096,0.01096,
863297,0.01096,0.01096,
863298,0.01096,0.01096,
863299,0.01096,0.01096,
863301,0.00654,0.00654,
863302,0.00301,0.00301,
863303,0.01321,0.01321,
863304,0.00301,0.00301,
863307,0.01162,0.01162,
863310,0.00349,0.00349,
863313,0.00333,0.00333,
863314,0.01321,0.01321,
863318,0.01096,0.01096,
863324,0.01096,0.01096,
863325,0.01096,0.01096,
863326,0.01096,0.01096,
863327,0.00911,0.00911,
863328,0.00301,0.00301,
863332,0.01807,0.01807,
863333,0.0259,0.0259,
863336,0.0075,0.0075,
863337,0.0075,0.0075,
863342,0.00654,0.00654,
863344,0.00341,0.00341,
863353,0.00799,0.00799,
863354,0.00799,0.00799,
863357,0.01321,0.01321,
863367,0.01096,0.01096,
863368,0.00341,0.00341,
863370,0.00341,0.00341,
863375,0.01321,0.01321,
863381,0.00301,0.00301,
863382,0.01321,0.01321,
863385,0.01321,0.01321,
863386,0.01321,0.01321,
863393,0.00881,0.00881,
863397,0.00247,0.00247,
863398,0.00247,0.00247,
863399,0.00442,0.00442,
863401,0.01096,0.01096,
863402,0.01321,0.01321,
863409,0.00503,0.00503,
863410,0.0047,0.0047,
863412,0.00301,0.00301,
863413,0.01096,0.01096,
863414,0.00247,0.00247,
863417,0.0075,0.0075,
863419,0.01096,0.01096,
863420,0.01096,0.01096,
863421,0.01096,0.01096,
863422,0.01096,0.01096,
863423,0.00349,0.00349,
863424,0.01096,0.01096,
863425,0.01096,0.01096,
863427,0.01096,0.01096,
863428,0.01096,0.01096,
863430,0.00716,0.00716,
863431,0.01321,0.01321,
863434,0.01321,0.01321,
863438,0.01096,0.01096,
863439,0.01096,0.01096,
863440,0.0047,0.0047,
863441,0.00301,0.00301,
863443,0.00301,0.00301,
863444,0.00341,0.00341,
863445,0.00341,0.00341,
863446,0.00341,0.00341,
863447,0.00247,0.00247,
863448,0.01321,0.01321,
863449,0.00341,0.00341,
863450,0.00341,0.00341,
863451,0.00333,0.00333,
863452,0.01321,0.01321,
863453,0.01321,0.01321,
863455,0.01162,0.01162,
863456,0.05285,0.05285,
863457,0.05285,0.05285,
863458,0.00442,0.00442,
863462,0.01321,0.01321,
863464,0.00341,0.00341,
863465,0.01321,0.01321,
863467,0.01321,0.01321,
863471,0.01321,0.01321,
863473,0.00654,0.00654,
863474,0.05285,0.05285,
863484,0.00247,0.00247,
863485,0.01321,0.01321,
863486,0.01321,0.01321,
863491,0.01321,0.01321,
863494,0.01321,0.01321,
863496,0.01096,0.01096,
863499,0.01096,0.01096,
863501,0.00265,0.00265,
863502,0.00265,0.00265,
863508,0.01478,0.01478,
863509,0.00247,0.00247,
863510,0.01096,0.01096,
863512,0.00247,0.00247,
863513,0.00333,0.00333,
863514,0.00341,0.00341,
863517,0.00247,0.00247,
863519,0.01096,0.01096,
863521,0.00503,0.00503,
863522,0.0047,0.0047,
863523,0.0047,0.0047,
863525,0.0047,0.0047,
863526,0.0047,0.0047,
863527,0.0047,0.0047,
863528,0.00301,0.00301,
863529,0.00301,0.00301,
863531,0.01321,0.01321,
863532,0.00341,0.00341,
863533,0.01096,0.01096,
863534,0.01096,0.01096,
863535,0.01478,0.01478,
863537,0.01096,0.01096,
863546,0.00333,0.00333,
863547,0.01478,0.01478,
863551,0.01096,0.01096,
863557,0.00301,0.00301,
863558,0.00247,0.00247,
863559,0.00301,0.00301,
863566,0.00349,0.00349,
863568,0.00265,0.00265,
863570,0.00265,0.00265,
863571,0.0047,0.0047,
863572,0.0047,0.0047,
863576,0.00333,0.00333,
863577,0.00799,0.00799,
863578,0.00333,0.00333,
863581,0.00301,0.00301,
863582,0.00911,0.00911,
863583,0.00911,0.00911,
863585,0.00301,0.00301,
863588,0.00654,0.00654,
863589,0.00333,0.00333,
863591,0.01321,0.01321,
863592,0.01321,0.01321,
863593,0.01321,0.01321,
863594,0.00654,0.00654,
863595,0.00799,0.00799,
863599,0.00247,0.00247,
863602,0.00247,0.00247,
863603,0.01096,0.01096,
863604,0.00341,0.00341,
863605,0.00247,0.00247,
863606,0.01096,0.01096,
863607,0.01096,0.01096,
863608,0.00341,0.00341,
863609,0.00265,0.00265,
863610,0.00247,0.00247,
863612,0.01321,0.01321,
863614,0.01096,0.01096,
863616,0.01096,0.01096,
863617,0.00341,0.00341,
863618,0.00911,0.00911,
863619,0.01096,0.01096,
863622,0.00654,0.00654,
863623,0.01321,0.01321,
863624,0.05285,0.05285,
863632,0.00341,0.00341,
863633,0.00341,0.00341,
863634,0.00301,0.00301,
863635,0.01096,0.01096,
863638,0.01096,0.01096,
863640,0.00341,0.00341,
863644,0.01096,0.01096,
863646,0.01096,0.01096,
863647,0.01096,0.01096,
863648,0.01096,0.01096,
863651,0.00301,0.00301,
863655,0.01321,0.01321,
863657,0.00654,0.00654,
863658,0.00654,0.00654,
863659,0.00654,0.00654,
863660,0.00247,0.00247,
863661,0.00301,0.00301,
863662,0.00341,0.00341,
863664,0.00341,0.00341,
863665,0.01096,0.01096,
863666,0.01096,0.01096,
863667,0.01096,0.01096,
863668,0.01096,0.01096,
863669,0.01096,0.01096,
863670,0.00247,0.00247,
863673,0.00301,0.00301,
863674,0.01321,0.01321,
863675,0.01321,0.01321,
863676,0.01096,0.01096,
863677,0.00247,0.00247,
863678,0.01096,0.01096,
863679,0.01096,0.01096,
863680,0.01096,0.01096,
863682,0.01096,0.01096,
863683,0.01096,0.01096,
863686,0.01096,0.01096,
863687,0.01096,0.01096,
863688,0.01096,0.01096,
863692,0.01096,0.01096,
863693,0.05285,0.05285,
863694,0.00301,0.00301,
863695,0.05285,0.05285,
863696,0.01096,0.01096,
863697,0.00301,0.00301,
863698,0.00301,0.00301,
863699,0.01321,0.01321,
863701,0.01096,0.01096,
863703,0.00333,0.00333,
863709,0.01096,0.01096,
863712,0.00341,0.00341,
863722,0.01166,0.01166,
863733,0.00799,0.00799,
863734,0.00799,0.00799,
863735,0.01321,0.01321,
863738,0.00247,0.00247,
863760,0.00257,0.00257,
863763,0.01321,0.01321,
863764,0.01597,0.01597,
863767,0.01321,0.01321,
863773,0.01321,0.01321,
863774,0.00911,0.00911,
863777,0.05285,0.05285,
863781,0.00301,0.00301,
863784,0.01321,0.01321,
863797,0.00333,0.00333,
863800,0.0125,0.0125,
863801,0.00301,0.00301,
863802,0.01096,0.01096,
863804,0.01096,0.01096,
863805,0.01321,0.01321,
863808,0.00654,0.00654,
863812,0.00654,0.00654,
863815,0.01096,0.01096,
863816,0.01096,0.01096,
863818,0.00257,0.00257,
863819,0.00265,0.00265,
863821,0.05285,0.05285,
863824,0.01321,0.01321,
863825,0.05285,0.05285,
863832,0.00247,0.00247,
863833,0.00391,0.00391,
863834,0.0125,0.0125,
863835,0.00247,0.00247,
863837,0.00333,0.00333,
863838,0.00301,0.00301,
863840,0.00247,0.00247,
863843,0.00341,0.00341,
863844,0.00333,0.00333,
863845,0.00341,0.00341,
863852,0.01162,0.01162,
863853,0.01096,0.01096,
863855,0.0125,0.0125,
863858,0.01096,0.01096,
863859,0.01096,0.01096,
863860,0.00301,0.00301,
863862,0.05285,0.05285,
863864,0.00341,0.00341,
863866,0.05285,0.05285,
863867,0.05285,0.05285,
863868,0.01162,0.01162,
863869,0.01096,0.01096,
863873,0.00301,0.00301,
863874,0.00881,0.00881,
863875,0.01096,0.01096,
863877,0.00654,0.00654,
863884,0.01321,0.01321,
863885,0.00341,0.00341,
863888,0.05285,0.05285,
863899,0.00341,0.00341,
863902,0.01321,0.01321,
863904,0.01478,0.01478,
863913,0.01478,0.01478,
863934,0.00366,0.00366,
863937,0.01719,0.01719,
863940,0.00651,0.00651,
863942,0.0047,0.0047,
863943,0.00785,0.00785,
863944,0.00341,0.00341,
863946,0.01321,0.01321,
863949,0.00651,0.00651,
863956,0.01096,0.01096,
863965,0.01096,0.01096,
863967,0.01096,0.01096,
863968,0.01096,0.01096,
863969,0.01719,0.01719,
863978,0.00785,0.00785,
863981,0.0047,0.0047,
863983,0.01321,0.01321,
863984,0.01096,0.01096,
863987,0.0047,0.0047,
863990,0.00301,0.00301,
863991,0.00341,0.00341,
863993,0.01321,0.01321,
863999,0.00694,0.00694,
864200,0.00374,0.00374,
864201,0.00404,0.00404,
864202,0.00404,0.00404,
864205,0.00404,0.00404,
864206,0.00295,0.00295,
864207,0.00404,0.00404,
864208,0.01337,0.01337,
864209,0.00374,0.00374,
864210,0.00262,0.00262,
864212,0.0027,0.0027,
864213,0.00295,0.00295,
864214,0.00915,0.00915,
864215,0.0027,0.0027,
864216,0.00295,0.00295,
864217,0.0027,0.0027,
864218,0.0027,0.0027,
864219,0.00404,0.00404,
864220,0.00295,0.00295,
864221,0.00301,0.00301,
864222,0.00295,0.00295,
864223,0.01351,0.01351,
864224,0.00295,0.00295,
864225,0.00295,0.00295,
864226,0.00295,0.00295,
864227,0.01351,0.01351,
864228,0.00933,0.00933,
864229,0.01351,0.01351,
864230,0.00374,0.00374,
864231,0.00295,0.00295,
864232,0.00295,0.00295,
864233,0.00295,0.00295,
864234,0.00295,0.00295,
864235,0.00295,0.00295,
864236,0.00295,0.00295,
864237,0.00374,0.00374,
864238,0.00374,0.00374,
864239,0.00295,0.00295,
864240,0.00295,0.00295,
864241,0.00295,0.00295,
864242,0.00295,0.00295,
864243,0.00295,0.00295,
864244,0.00295,0.00295,
864245,0.00374,0.00374,
864246,0.00295,0.00295,
864247,0.00301,0.00301,
864248,0.00335,0.00335,
864249,0.00639,0.00639,
864250,0.00295,0.00295,
864251,0.00301,0.00301,
864252,0.0098,0.0098,
864253,0.00295,0.00295,
864254,0.00295,0.00295,
864255,0.00295,0.00295,
864256,0.00695,0.00695,
864257,0.0027,0.0027,
864258,0.0027,0.0027,
864259,0.0027,0.0027,
864260,0.00295,0.00295,
864261,0.00295,0.00295,
864262,0.0027,0.0027,
864263,0.00262,0.00262,
864264,0.0027,0.0027,
864265,0.0027,0.0027,
864266,0.0027,0.0027,
864267,0.0027,0.0027,
864268,0.00295,0.00295,
864269,0.00295,0.00295,
864270,0.00374,0.00374,
864271,0.00295,0.00295,
864272,0.01414,0.01414,
864273,0.0027,0.0027,
864274,0.0027,0.0027,
864275,0.0027,0.0027,
864276,0.01337,0.01337,
864277,0.00295,0.00295,
864278,0.00438,0.00438,
864279,0.00438,0.00438,
864280,0.00301,0.00301,
864281,0.00295,0.00295,
864282,0.00295,0.00295,
864283,0.00295,0.00295,
864284,0.00295,0.00295,
864285,0.00977,0.00977,
864286,0.00295,0.00295,
864287,0.00295,0.00295,
864288,0.00295,0.00295,
864289,0.00295,0.00295,
864290,0.0027,0.0027,
864291,0.00295,0.00295,
864292,0.00295,0.00295,
864293,0.00374,0.00374,
864294,0.00295,0.00295,
864295,0.00295,0.00295,
864296,0.00295,0.00295,
864297,0.00295,0.00295,
864298,0.00295,0.00295,
864299,0.00295,0.00295,
864300,0.0027,0.0027,
864301,0.00295,0.00295,
864302,0.0027,0.0027,
864303,0.0027,0.0027,
864304,0.0027,0.0027,
864305,0.00404,0.00404,
864306,0.00295,0.00295,
864307,0.01414,0.01414,
864308,0.00404,0.00404,
864309,0.00404,0.00404,
864310,0.01166,0.01166,
864312,0.01414,0.01414,
864313,0.00374,0.00374,
864314,0.00374,0.00374,
864315,0.00921,0.00921,
864316,0.00374,0.00374,
864318,0.0036,0.0036,
864319,0.00913,0.00913,
864320,0.00301,0.00301,
864321,0.00301,0.00301,
864322,0.00295,0.00295,
864323,0.00915,0.00915,
864324,0.00404,0.00404,
864325,0.00404,0.00404,
864326,0.00518,0.00518,
864327,0.00913,0.00913,
864328,0.00913,0.00913,
864329,0.00295,0.00295,
864330,0.00913,0.00913,
864331,0.00913,0.00913,
864332,0.00295,0.00295,
864333,0.02818,0.02818,
864334,0.00913,0.00913,
864335,0.00438,0.00438,
864336,0.00438,0.00438,
864337,0.0027,0.0027,
864338,0.00295,0.00295,
864339,0.01414,0.01414,
864340,0.00448,0.00448,
864341,0.00448,0.00448,
864342,0.00295,0.00295,
864343,0.00913,0.00913,
864344,0.00301,0.00301,
864345,0.00404,0.00404,
864346,0.00404,0.00404,
864347,0.00404,0.00404,
864348,0.02818,0.02818,
864349,0.00915,0.00915,
864350,0.00374,0.00374,
864351,0.01414,0.01414,
864352,0.02818,0.02818,
864353,0.00301,0.00301,
864354,0.00301,0.00301,
864355,0.00295,0.00295,
864356,0.0027,0.0027,
864357,0.0027,0.0027,
864358,0.04954,0.04954,
864359,0.00404,0.00404,
864360,0.00374,0.00374,
864361,0.00374,0.00374,
864362,0.00262,0.00262,
864363,0.0027,0.0027,
864364,0.0027,0.0027,
864365,0.00404,0.00404,
864366,0.00773,0.00773,
864367,0.0027,0.0027,
864368,0.01414,0.01414,
864369,0.00295,0.00295,
864370,0.00295,0.00295,
864371,0.00295,0.00295,
864372,0.00977,0.00977,
864373,0.00628,0.00628,
864374,0.01351,0.01351,
864375,0.00295,0.00295,
864376,0.00404,0.00404,
864377,0.0027,0.0027,
